epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,1779.89,1.39166,1.64399,1.37321,0.28554,0.45833,0.36071,0.15448,1.44985,2.24932,1.32069,0.00538,0.00538,0.00538
142,1792.4,1.26323,1.64402,1.16978,0.35073,0.40544,0.3739,0.17174,1.46009,2.17594,1.32057,0.005347,0.005347,0.005347
143,1805.01,1.54626,1.62887,1.41782,0.33627,0.41667,0.34702,0.16739,1.49359,2.84684,1.31632,0.005314,0.005314,0.005314
144,1817.6,1.4405,1.68937,1.34595,0.37672,0.35304,0.26657,0.13309,1.52398,2.99063,1.32278,0.005281,0.005281,0.005281
145,1830.15,1.61484,1.80036,1.50502,0.2473,0.39726,0.31928,0.15345,1.47462,2.14125,1.29513,0.005248,0.005248,0.005248
146,1842.69,1.43454,1.77824,1.294,0.31291,0.45549,0.31726,0.15643,1.42672,2.27337,1.27162,0.005215,0.005215,0.005215
147,1855.33,1.47745,1.68478,1.37932,0.25567,0.41667,0.26467,0.12968,1.48291,2.24864,1.31896,0.005182,0.005182,0.005182
148,1867.81,1.36542,1.73676,1.2385,0.22915,0.375,0.25393,0.11443,1.52373,2.38073,1.35039,0.005149,0.005149,0.005149
149,1880.31,1.29805,1.66914,1.29505,0.38855,0.33333,0.35282,0.16921,1.60231,2.13335,1.41256,0.005116,0.005116,0.005116
150,1892.76,1.48477,1.9376,1.30066,0.335,0.41667,0.32448,0.15576,1.61008,2.35929,1.41134,0.005083,0.005083,0.005083
151,1905.22,1.14083,1.53052,1.04335,0.22104,0.33333,0.30506,0.16403,1.45588,2.14272,1.2992,0.00505,0.00505,0.00505
152,1917.75,1.37214,1.61414,1.30941,0.38385,0.25,0.29149,0.1651,1.43381,2.06119,1.29542,0.005017,0.005017,0.005017
153,1930.25,1.54185,1.91568,1.44893,0.23751,0.20833,0.27661,0.13681,1.55392,2.34427,1.34735,0.004984,0.004984,0.004984
154,1942.85,1.44679,1.8106,1.358,0.27415,0.5,0.28348,0.11996,1.61615,2.68158,1.40801,0.004951,0.004951,0.004951
155,1955.33,1.22187,1.83854,1.09676,0.31246,0.41659,0.29969,0.13258,1.61865,2.25258,1.3991,0.004918,0.004918,0.004918
156,1967.95,1.38811,2.1571,1.29126,0.32037,0.29167,0.27984,0.13826,1.48169,2.13977,1.32112,0.004885,0.004885,0.004885
157,1980.49,1.41736,1.80568,1.22427,0.23368,0.41934,0.27033,0.13601,1.39301,3.11936,1.27082,0.004852,0.004852,0.004852
158,1993.03,1.30187,1.62504,1.23663,0.27451,0.375,0.36479,0.14997,1.43668,2.92587,1.28994,0.004819,0.004819,0.004819
159,2005.57,1.38179,1.80666,1.35785,0.36034,0.375,0.35836,0.16307,1.56373,2.22672,1.39589,0.004786,0.004786,0.004786
160,2018.31,1.10752,1.49208,1.08245,0.3003,0.54167,0.3463,0.16495,1.46516,2.51193,1.35398,0.004753,0.004753,0.004753
161,2030.83,1.24472,2.18976,1.1211,0.25482,0.41667,0.30302,0.14459,1.43219,2.67047,1.32379,0.00472,0.00472,0.00472
162,2043.77,1.50612,1.78199,1.44612,0.33692,0.41667,0.31483,0.15363,1.47629,2.00576,1.34979,0.004687,0.004687,0.004687
163,2056.31,1.23812,1.6817,1.06192,0.38644,0.33333,0.31105,0.15646,1.48059,1.93643,1.34101,0.004654,0.004654,0.004654
164,2068.79,1.12284,1.60217,1.0788,0.39768,0.33333,0.32142,0.1511,1.56129,2.02727,1.39068,0.004621,0.004621,0.004621
165,2081.34,1.38275,1.64979,1.32718,0.30999,0.25,0.29057,0.1329,1.65149,2.25037,1.47801,0.004588,0.004588,0.004588
166,2093.87,1.42886,1.63083,1.3051,0.42605,0.20833,0.28028,0.12412,1.64706,2.3428,1.47255,0.004555,0.004555,0.004555
167,2106.49,1.42128,1.7161,1.28996,0.4255,0.20833,0.26356,0.11862,1.53693,2.0943,1.38609,0.004522,0.004522,0.004522
168,2118.98,1.2476,1.54333,1.1333,0.1974,0.375,0.27443,0.11676,1.5421,2.07418,1.35467,0.004489,0.004489,0.004489
169,2131.39,1.31495,1.6734,1.2113,0.39659,0.33333,0.29766,0.11287,1.55641,2.07967,1.3463,0.004456,0.004456,0.004456
170,2143.86,1.2061,1.63213,1.14122,0.23098,0.29167,0.23267,0.11672,1.49106,2.40689,1.34853,0.004423,0.004423,0.004423
171,2156.36,1.35288,1.5274,1.2905,0.2279,0.33333,0.24599,0.12851,1.45707,2.33146,1.35203,0.00439,0.00439,0.00439
172,2168.82,1.34468,1.77095,1.29885,0.20978,0.41667,0.25549,0.1139,1.5149,2.2017,1.39282,0.004357,0.004357,0.004357
173,2181.29,1.26284,1.6651,1.18369,0.33645,0.40174,0.25827,0.10354,1.5651,2.16947,1.41851,0.004324,0.004324,0.004324
174,2194.27,1.26923,1.5427,1.23294,0.34526,0.29167,0.27666,0.12302,1.49786,2.07991,1.3423,0.004291,0.004291,0.004291
175,2206.72,1.13094,1.37725,1.09504,0.30565,0.33333,0.30143,0.15234,1.45919,2.06013,1.33371,0.004258,0.004258,0.004258
176,2219.28,1.26036,1.6078,1.27356,0.31068,0.41667,0.29129,0.14476,1.44174,2.37605,1.35561,0.004225,0.004225,0.004225
177,2231.81,1.39663,1.64873,1.3595,0.25557,0.33333,0.28964,0.14114,1.44266,3.02251,1.35932,0.004192,0.004192,0.004192
178,2244.56,1.30315,1.60957,1.19912,0.32655,0.45833,0.32208,0.15048,1.52908,2.07541,1.38947,0.004159,0.004159,0.004159
179,2257.09,1.27853,1.61595,1.17842,0.32799,0.29167,0.28956,0.1374,1.47103,2.02632,1.34864,0.004126,0.004126,0.004126
180,2269.58,1.3414,1.7016,1.27994,0.3123,0.25,0.27687,0.11221,1.44387,2.20113,1.36401,0.004093,0.004093,0.004093
181,2282.09,1.40218,1.96615,1.33415,0.27304,0.33333,0.30077,0.13687,1.38208,2.33929,1.2907,0.00406,0.00406,0.00406
182,2294.56,1.34738,1.77696,1.18727,0.48747,0.33333,0.33445,0.15502,1.42203,2.11352,1.32363,0.004027,0.004027,0.004027
183,2307.19,1.1909,1.62658,1.13699,0.31454,0.29167,0.25817,0.13619,1.42979,2.15691,1.2801,0.003994,0.003994,0.003994
184,2319.67,1.27467,1.44395,1.23128,0.27662,0.25,0.25751,0.11853,1.45497,2.16039,1.29122,0.003961,0.003961,0.003961
185,2332.32,1.06832,1.40826,1.07952,0.26279,0.29167,0.2353,0.1118,1.47924,2.12219,1.31335,0.003928,0.003928,0.003928
186,2344.87,1.25007,1.64739,1.20896,0.36233,0.33333,0.27177,0.12838,1.41841,2.15308,1.25965,0.003895,0.003895,0.003895
187,2357.57,1.21328,1.69604,1.12206,0.19053,0.33333,0.26685,0.14582,1.42295,1.90368,1.26861,0.003862,0.003862,0.003862
188,2370.37,1.39588,1.75014,1.27542,0.20017,0.25,0.26919,0.14159,1.44884,1.99915,1.2927,0.003829,0.003829,0.003829
189,2382.86,1.30419,1.69216,1.24658,0.28738,0.45833,0.28543,0.14807,1.45251,2.63977,1.30353,0.003796,0.003796,0.003796
190,2395.4,1.001,1.54315,0.92819,0.2457,0.33333,0.29829,0.14999,1.45806,2.20377,1.32009,0.003763,0.003763,0.003763
191,2408.61,1.26818,1.64139,1.26115,0.41162,0.29167,0.28734,0.15086,1.5015,2.0112,1.37266,0.00373,0.00373,0.00373
192,2421.08,1.1989,1.68658,1.08485,0.23679,0.375,0.28551,0.12459,1.49049,2.1038,1.35094,0.003697,0.003697,0.003697
193,2433.64,1.19272,1.41447,1.15685,0.25085,0.25,0.27583,0.1327,1.51429,2.25931,1.37045,0.003664,0.003664,0.003664
194,2446.15,1.31955,1.44853,1.29542,0.26715,0.33333,0.31144,0.12364,1.57183,2.28442,1.39002,0.003631,0.003631,0.003631
195,2458.71,1.32839,1.62452,1.30319,0.26104,0.36815,0.27583,0.13097,1.49687,2.2845,1.33857,0.003598,0.003598,0.003598
196,2471.18,1.40972,1.69636,1.35055,0.21254,0.5,0.27423,0.1248,1.48248,2.63503,1.34855,0.003565,0.003565,0.003565
197,2483.61,1.57029,1.6397,1.44366,0.22278,0.25,0.23114,0.11836,1.44767,2.39198,1.33497,0.003532,0.003532,0.003532
198,2496.05,1.09821,1.49612,1.08394,0.38787,0.29167,0.28182,0.11504,1.47313,2.46647,1.34413,0.003499,0.003499,0.003499
199,2508.57,1.28658,1.55808,1.22276,0.24393,0.29167,0.28216,0.12658,1.47865,2.3271,1.34891,0.003466,0.003466,0.003466
200,2521.04,1.62521,1.80064,1.47993,0.25546,0.29167,0.29331,0.14165,1.47984,2.41418,1.34283,0.003433,0.003433,0.003433
201,2533.46,1.12449,1.5676,1.03694,0.27835,0.29167,0.2723,0.13786,1.49738,2.17536,1.35725,0.0034,0.0034,0.0034
202,2545.93,1.20366,1.36768,1.22127,0.32288,0.33333,0.32858,0.14967,1.48369,1.97936,1.32528,0.003367,0.003367,0.003367
203,2558.35,1.43331,1.68508,1.46742,0.28645,0.33333,0.33344,0.15389,1.44202,1.95539,1.32477,0.003334,0.003334,0.003334
204,2570.76,1.39649,1.55458,1.29075,0.23981,0.33333,0.32636,0.1499,1.4158,2.10335,1.30449,0.003301,0.003301,0.003301
205,2583.31,1.37327,1.84791,1.33847,0.26343,0.375,0.32411,0.14746,1.42841,2.12934,1.3037,0.003268,0.003268,0.003268
206,2595.73,1.25595,1.4468,1.22848,0.23102,0.31325,0.30825,0.14348,1.45975,2.01113,1.33301,0.003235,0.003235,0.003235
207,2608.16,1.16857,1.65045,1.0544,0.26421,0.28451,0.26693,0.12228,1.52887,2.26753,1.39192,0.003202,0.003202,0.003202
208,2620.63,1.23672,1.58015,1.05216,0.30752,0.33333,0.32114,0.13244,1.56796,2.17508,1.40508,0.003169,0.003169,0.003169
209,2633.47,1.28516,1.51083,1.30409,0.22963,0.29167,0.27315,0.12454,1.55602,2.10958,1.3951,0.003136,0.003136,0.003136
210,2646.15,1.41458,1.49096,1.33211,0.28496,0.45833,0.34001,0.13184,1.53778,2.16387,1.3795,0.003103,0.003103,0.003103
211,2658.62,1.26111,1.55641,1.21706,0.29022,0.45833,0.38445,0.14411,1.55313,2.27848,1.4221,0.00307,0.00307,0.00307
212,2671.02,1.26122,1.29868,1.14444,0.27797,0.45833,0.38047,0.13645,1.5181,2.08233,1.44994,0.003037,0.003037,0.003037
213,2683.48,1.41438,1.46223,1.30266,0.26818,0.56514,0.31427,0.13386,1.49458,2.29797,1.40212,0.003004,0.003004,0.003004
214,2695.88,1.12566,1.3523,1.06106,0.25923,0.41667,0.27787,0.12009,1.49817,2.55371,1.39591,0.002971,0.002971,0.002971
215,2708.33,1.22176,1.59762,1.21579,0.30462,0.375,0.27148,0.1291,1.51736,2.25553,1.42373,0.002938,0.002938,0.002938
216,2720.79,1.39284,1.53579,1.18946,0.29243,0.41667,0.33005,0.1312,1.47642,2.07078,1.39338,0.002905,0.002905,0.002905
217,2733.27,1.2522,1.32784,1.22847,0.20414,0.40628,0.25702,0.11493,1.45853,2.20529,1.38098,0.002872,0.002872,0.002872
218,2745.78,1.65916,1.82278,1.41325,0.29961,0.375,0.27206,0.11661,1.45052,2.39246,1.38041,0.002839,0.002839,0.002839
219,2758.42,1.08766,1.37008,1.12248,0.39024,0.33333,0.28031,0.1141,1.48422,2.19752,1.40517,0.002806,0.002806,0.002806
220,2770.87,1.10245,1.44497,1.08924,0.46883,0.29167,0.28282,0.11358,1.55076,2.07665,1.4386,0.002773,0.002773,0.002773
221,2783.34,1.40545,1.65534,1.2524,0.38951,0.33333,0.30807,0.11479,1.54507,2.20571,1.39653,0.00274,0.00274,0.00274
222,2796.07,1.24322,1.41432,1.33767,0.27014,0.41667,0.26781,0.11212,1.53138,2.34153,1.38896,0.002707,0.002707,0.002707
223,2808.52,1.12578,1.44209,1.09735,0.30301,0.30835,0.26905,0.11776,1.50313,2.28385,1.37086,0.002674,0.002674,0.002674
224,2821.27,1.27987,1.54203,1.22148,0.30557,0.33333,0.27532,0.13214,1.51561,2.23076,1.43702,0.002641,0.002641,0.002641
225,2833.68,1.2391,1.3353,1.20231,0.30038,0.375,0.33053,0.14003,1.52181,2.17515,1.46469,0.002608,0.002608,0.002608
226,2846.1,1.29527,1.44083,1.21031,0.27732,0.29167,0.25482,0.1288,1.43231,2.16102,1.36215,0.002575,0.002575,0.002575
227,2858.45,1.09871,1.26863,1.02861,0.26002,0.29167,0.26533,0.126,1.43617,2.12751,1.35094,0.002542,0.002542,0.002542
228,2870.92,1.01401,1.41344,1.01936,0.34293,0.29167,0.26514,0.12492,1.46583,2.41443,1.36817,0.002509,0.002509,0.002509
229,2883.32,1.30514,1.50107,1.13537,0.29617,0.25,0.2706,0.1253,1.50073,2.33918,1.36309,0.002476,0.002476,0.002476
230,2895.74,1.25064,1.31892,1.22586,0.27099,0.29167,0.25489,0.12534,1.48975,2.2994,1.36648,0.002443,0.002443,0.002443
231,2908.19,1.53475,1.58428,1.53751,0.32085,0.25,0.26356,0.12446,1.47643,2.38897,1.37133,0.00241,0.00241,0.00241
232,2920.63,1.19665,1.39219,1.16264,0.29982,0.33333,0.258,0.12109,1.44869,2.67783,1.3608,0.002377,0.002377,0.002377
233,2932.96,1.0738,1.29339,1.03481,0.31142,0.20833,0.22724,0.09958,1.50234,2.40043,1.37262,0.002344,0.002344,0.002344
234,2945.32,1.2824,1.27194,1.22709,0.20396,0.28833,0.20495,0.09202,1.59808,2.35016,1.42035,0.002311,0.002311,0.002311
235,2957.65,1.06686,1.35407,1.02854,0.30431,0.33333,0.26335,0.11205,1.55028,2.45259,1.40263,0.002278,0.002278,0.002278
236,2970.03,1.26861,1.42087,1.1714,0.27698,0.20833,0.21824,0.10869,1.53586,2.35283,1.38799,0.002245,0.002245,0.002245
237,2982.4,1.25852,1.32865,1.25102,0.35825,0.29167,0.30808,0.13374,1.47914,2.52951,1.38795,0.002212,0.002212,0.002212
238,2994.85,1.29659,1.3519,1.25485,0.39236,0.375,0.28245,0.14059,1.47599,2.91412,1.39757,0.002179,0.002179,0.002179
239,3007.28,1.45102,1.48779,1.2772,0.41831,0.32979,0.30366,0.14299,1.54474,2.25253,1.42952,0.002146,0.002146,0.002146
240,3019.69,1.35735,1.40472,1.2209,0.37514,0.33333,0.27811,0.13943,1.63136,2.01098,1.48691,0.002113,0.002113,0.002113
241,3032.38,1.22924,1.3822,1.16165,0.31193,0.29167,0.29076,0.14472,1.61696,2.06417,1.45909,0.00208,0.00208,0.00208
242,3044.73,1.00141,1.25652,0.94786,0.26208,0.29167,0.27861,0.15167,1.58932,2.14404,1.43098,0.002047,0.002047,0.002047
243,3057.19,1.17407,1.30741,1.13577,0.21664,0.41667,0.24887,0.13612,1.57599,2.46957,1.42019,0.002014,0.002014,0.002014
244,3069.61,1.12606,1.3128,1.0973,0.23669,0.41667,0.26888,0.13158,1.59325,2.45782,1.43754,0.001981,0.001981,0.001981
245,3081.97,0.95997,1.14402,0.95077,0.27849,0.33333,0.30689,0.1402,1.58967,2.18235,1.45105,0.001948,0.001948,0.001948
246,3094.48,1.39582,1.49652,1.45365,0.24174,0.41667,0.28495,0.12289,1.53316,2.24999,1.42271,0.001915,0.001915,0.001915
247,3106.93,1.52069,1.66881,1.39852,0.22089,0.5,0.26996,0.13731,1.47488,2.69131,1.41463,0.001882,0.001882,0.001882
248,3119.37,1.51901,1.6102,1.38762,0.21668,0.5,0.27213,0.13418,1.44571,3.21576,1.36239,0.001849,0.001849,0.001849
249,3131.74,1.28437,1.43595,1.20553,0.22302,0.5,0.28649,0.1397,1.47262,2.42148,1.34376,0.001816,0.001816,0.001816
250,3144.12,1.14408,1.4106,1.10897,0.24624,0.39502,0.27021,0.12388,1.53311,1.85659,1.36567,0.001783,0.001783,0.001783
251,3156.82,1.23189,1.2618,1.16892,0.4129,0.375,0.37614,0.15553,1.53225,1.90967,1.37473,0.00175,0.00175,0.00175
252,3169.26,1.24692,1.54347,1.19586,0.28917,0.45833,0.30015,0.15501,1.49255,1.95376,1.35656,0.001717,0.001717,0.001717
253,3181.68,1.14203,1.30847,1.12346,0.27452,0.5,0.29722,0.14947,1.46594,2.30141,1.34127,0.001684,0.001684,0.001684
254,3194.04,1.1694,1.53287,1.08651,0.31659,0.46338,0.30981,0.14636,1.45734,2.61381,1.34352,0.001651,0.001651,0.001651
255,3206.42,1.20998,1.20057,1.19941,0.29464,0.45265,0.2996,0.14436,1.47564,2.06845,1.36582,0.001618,0.001618,0.001618
256,3219.06,1.17819,1.34114,1.16056,0.32604,0.33333,0.30021,0.14145,1.48779,2.06798,1.3604,0.001585,0.001585,0.001585
257,3231.7,1.18377,1.41346,1.18032,0.35373,0.41667,0.28369,0.13248,1.47899,2.16725,1.36211,0.001552,0.001552,0.001552
258,3244.08,1.20152,1.35156,1.15486,0.27823,0.45833,0.27938,0.13614,1.48223,2.32226,1.37049,0.001519,0.001519,0.001519
259,3256.55,1.27015,1.39354,1.26707,0.2729,0.5,0.28706,0.13955,1.49531,2.3495,1.38295,0.001486,0.001486,0.001486
260,3268.94,1.10679,1.36677,1.11773,0.3018,0.39657,0.28665,0.1392,1.50745,2.12769,1.38753,0.001453,0.001453,0.001453
261,3281.34,1.22099,1.33231,1.21004,0.24955,0.29167,0.26871,0.12746,1.50057,2.08641,1.37274,0.00142,0.00142,0.00142
262,3293.71,1.08052,1.28367,1.14674,0.27289,0.41667,0.27477,0.1421,1.51062,2.12486,1.37593,0.001387,0.001387,0.001387
263,3306.09,1.0555,1.18862,1.08254,0.25082,0.375,0.28996,0.15215,1.51923,2.10665,1.37483,0.001354,0.001354,0.001354
264,3318.47,1.20758,1.27405,1.16505,0.25237,0.29167,0.28824,0.12098,1.52786,2.12633,1.37643,0.001321,0.001321,0.001321
265,3330.84,1.1125,1.24852,1.15026,0.25979,0.375,0.29035,0.14272,1.50227,2.07555,1.38429,0.001288,0.001288,0.001288
266,3343.18,1.12443,1.23526,1.01014,0.29261,0.54167,0.29023,0.13567,1.47933,2.09846,1.40571,0.001255,0.001255,0.001255
267,3355.55,1.19277,1.18819,1.19847,0.2449,0.45833,0.26375,0.12179,1.50484,2.12846,1.42259,0.001222,0.001222,0.001222
268,3367.8,1.2281,1.11336,1.20598,0.2412,0.45833,0.25791,0.11859,1.53201,2.25449,1.43719,0.001189,0.001189,0.001189
269,3380.15,1.17388,1.33814,1.19109,0.20161,0.41667,0.23152,0.10751,1.54068,2.40817,1.43682,0.001156,0.001156,0.001156
270,3392.66,1.05682,1.18602,1.06194,0.18477,0.2835,0.23335,0.11315,1.54939,2.4431,1.42563,0.001123,0.001123,0.001123
271,3405.04,1.34607,1.30475,1.22579,0.20916,0.25,0.24189,0.11425,1.54948,2.48182,1.39844,0.00109,0.00109,0.00109
272,3417.41,1.39112,1.23418,1.43512,0.21611,0.43672,0.2361,0.10577,1.53704,2.52932,1.39696,0.001057,0.001057,0.001057
273,3429.87,1.48022,1.36828,1.32274,0.19921,0.5,0.26113,0.11455,1.51997,2.71375,1.40648,0.001024,0.001024,0.001024
274,3442.28,1.18673,1.39069,1.16215,0.22365,0.29167,0.25513,0.11619,1.51597,2.48607,1.41828,0.000991,0.000991,0.000991
275,3454.54,1.00637,1.20883,0.9616,0.20132,0.29167,0.23822,0.11089,1.51354,2.37631,1.41093,0.000958,0.000958,0.000958
276,3466.9,1.24273,1.49595,1.33488,0.3321,0.16667,0.23215,0.10774,1.5106,2.40483,1.39859,0.000925,0.000925,0.000925
277,3479.29,1.14235,1.43363,1.14449,0.19408,0.25,0.24311,0.11262,1.53342,2.37546,1.40479,0.000892,0.000892,0.000892
278,3491.78,1.19932,1.36575,1.24247,0.22306,0.29167,0.28593,0.1292,1.56253,2.44064,1.40976,0.000859,0.000859,0.000859
279,3504.2,1.25397,1.42226,1.20044,0.25793,0.41667,0.32093,0.15105,1.57509,2.52902,1.41281,0.000826,0.000826,0.000826
280,3516.62,1.19706,1.37125,1.30568,0.2658,0.5,0.29876,0.14318,1.56965,2.43485,1.41342,0.000793,0.000793,0.000793
281,3529.01,1.30001,1.24466,1.30811,0.29229,0.41667,0.28693,0.1286,1.55201,2.25825,1.40084,0.00076,0.00076,0.00076
